城市,区域,公司全名,公司简称,公司规模,融资阶段,职位名称,工资,工作经验,学历要求,职位福利,行业,发布时间
深圳,福田区,深圳鹏开信息技术有限公司,鹏开信息,500-2000人,不需要融资,数据分析,15k-20k,3-5年,本科,交通方便，假期多，加班少,"移动互联网,信息安全",2019/8/14 13:25
深圳,宝安区,振帮（深圳）信息科技有限公司,Angsi昂司,500-2000人,未融资,数据分析师,15k-25k,3-5年,本科,年轻又耐撕 新零售,"电商,消费生活",2019/8/13 13:33
深圳,福田区,中国平安财产保险股份有限公司,平安产险,2000人以上,上市公司,数据分析与挖掘岗,15k-25k,3-5年,本科,丰厚的年终奖,金融,2019/8/14 0:00
深圳,南山区,深圳蓝贝科技有限公司,BLUE,500-2000人,C轮,数据分析,15k-25k,3-5年,本科,年终奖；团队,"消费生活,移动互联网",2019/8/14 16:24
深圳,南山区,OPPO广东移动通信有限公司,OPPO,2000人以上,不需要融资,数据分析师,20k-40k,5-10年,本科,年终配股，高年终，海外旅游,硬件,2019/8/14 14:03
深圳,罗湖区,深圳市阿卡索资讯股份有限公司,阿卡索外教网,2000人以上,C轮,数据分析师,18k-30k,3-5年,本科,"五险一金,周末双休,健身俱乐部,带薪年假","教育,移动互联网",2019/8/13 15:01
深圳,福田区,德方智链科技（深圳）有限公司,德方智链,15-50人,不需要融资,数据分析师,18k-25k,5-10年,本科,福利待遇高，老板好，技术牛人多，发展好,"移动互联网,金融",2019/8/14 18:28
深圳,宝安区,深圳市必提学院教育科技有限公司,BT学院,50-150人,不需要融资,数据分析岗（运营）,8k-16k,1-3年,本科,"奖金,五险社保,核心成员,BTS",教育,2019/8/12 15:37
深圳,南山区,上海莱壳企业管理有限公司,wlaike,150-500人,B轮,数据分析师,20k-40k,3-5年,本科,牛人多 交通补贴 餐补 绩效奖 海外旅游,"移动互联网,企业服务",2019/8/14 19:32
深圳,南山区,宁波雾芯信息科技有限公司北京分公司,RELX 悦刻,150-500人,B轮,数据分析师（供应链方向） (MJ000151),15k-30k,1-3年,本科,高薪高福利 行业翘楚 年轻团队,"电商,硬件",2019/8/14 14:21
深圳,南山区,深圳市汇合发展有限公司,汇合,2000人以上,不需要融资,数据分析,10k-14k,1-3年,本科,银行创新团队项目,"企业服务,金融",2019/8/5 17:13
深圳,南山区,深圳市一面网络技术有限公司,一面数据,50-150人,A轮,数据分析师（汽车行业）,8k-15k,不限,本科,大数据人工智能；名校系大牛；技术氛围浓,"移动互联网,数据服务",2019/8/14 19:07
深圳,南山区,深圳市迷你玩科技有限公司,迷你玩,150-500人,B轮,数据分析师-教育方向,10k-20k,3-5年,本科,领导好，年终奖，下午茶，扁平化管理,游戏,2019/8/14 16:26
深圳,南山区,深圳美西西餐饮管理有限公司,喜茶,2000人以上,B轮,数据分析师,10k-18k,3-5年,本科,待遇好，平台大，氛围好,"移动互联网,消费生活",2019/8/14 17:38
深圳,南山区,深圳市乐易网络股份有限公司,乐易网络,150-500人,A轮,数据分析师,10k-15k,1-3年,本科,"大神指导,高配团队,年终奖,带薪旅行","移动互联网,游戏",2019/8/14 8:54
深圳,南山区,上海懒人易健科技有限公司,懒人科技,50-150人,不需要融资,数据分析师,15k-25k,3-5年,本科,"朝阳产业,牛人聚集,团队和谐",移动互联网,2019/8/14 10:00
深圳,宝安区,深圳新锐居品科技有限公司,新锐居品科技有限公司,50-150人,A轮,数据分析师,10k-18k,1-3年,本科,跨国团队，订单起量时刻,"电商,消费生活",2019/8/14 9:29
深圳,福田区,中国平安财产保险股份有限公司,平安产险,2000人以上,上市公司,数据分析产品经理,15k-25k,不限,本科,大平台,金融,2019/8/14 0:00
深圳,南山区,深圳市博悦生活用品有限公司,博悦,150-500人,A轮,数据分析师,12k-18k,3-5年,本科,团队管理 行业标杆 期权激励,"电商,其他",2019/8/14 17:06
深圳,南山区,深圳市一面网络技术有限公司,一面数据,50-150人,A轮,数据分析师(商业方向，中高级）,10k-20k,1-3年,本科,大数据人工智能；名校系大牛；技术氛围浓,"移动互联网,数据服务",2019/8/14 19:07
深圳,福田区,深圳市立创电子商务有限公司,立创商城,150-500人,A轮,数据分析师（商品方向）,15k-25k,3-5年,本科,"五险一金,周末双休,水果下午茶","电商,硬件",2019/8/14 18:21
深圳,南山区,神策网络科技（北京）有限公司,神策数据,150-500人,C轮,数据分析师-深圳,15k-25k,3-5年,本科,"五险一金,午餐补助,补充医疗,14薪",数据服务,2019/8/14 14:35
深圳,福田区,珠海采筑电子商务有限公司,采筑,50-150人,天使轮,数据分析(销售),10k-15k,3-5年,本科,发展空间大，平台好,电商,2019/8/14 16:23
深圳,南山区,北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,数据分析师,8k-15k,3-5年,本科,六险一金，餐补，带薪休假，扁平管理,文娱丨内容,2019/8/13 8:23
深圳,南山区,深圳来电科技有限公司,来电科技,500-2000人,不需要融资,数据分析师,10k-15k,1-3年,本科,绩效奖金、发展空间大,"移动互联网,消费生活",2019/8/14 10:21
深圳,南山区,厦门吉比特网络技术股份有限公司,吉比特,500-2000人,上市公司,数据分析师,15k-20k,不限,本科,福利待遇好；上市公司；发展机会多,游戏,2019/8/13 15:07
深圳,南山区,亿达信息技术（深圳）有限公司,YIDATEC,2000人以上,不需要融资,数据分析,9k-12k,3-5年,本科,顶尖的项目团队可以让你得到快速成长,"移动互联网,游戏",2019/7/30 11:25
深圳,福田区,中国平安人寿保险股份有限公司,平安人寿,2000人以上,上市公司,0222JM-数据分析师,1k-1k,1-3年,本科,"五险一金,绩效奖金,节日福利,定期体检",金融,2019/8/14 0:00
深圳,南山区,上海懒人易健科技有限公司,懒人科技,50-150人,不需要融资,数据分析师,8k-15k,1-3年,本科,朝阳行业,移动互联网,2019/8/14 10:00
深圳,福田区,深圳闻善科技有限公司,闻善科技,150-500人,不需要融资,数据分析师,15k-25k,5-10年,本科,稳定 不加班 行业权威,"移动互联网,硬件",2019/8/14 19:27
深圳,南山区,深圳市和讯华谷信息技术有限公司,极光,500-2000人,上市公司,高级数据分析师（深圳）,15k-25k,3-5年,本科,"D轮+,14薪+,攻城狮氛围,弹性工作",企业服务,2019/8/14 10:04
深圳,南山区,深圳市木槿科技有限公司,木槿科技,150-500人,不需要融资,数据分析师（数据运营方向）,10k-20k,1-3年,本科,发展前景好、扁平化、晋升空间大、大牛带队,数据服务,2019/8/14 17:20
深圳,南山区,深圳市一面网络技术有限公司,一面数据,50-150人,A轮,数据分析师（数据资产方向）,10k-20k,1-3年,本科,大数据人工智能；名校系大牛；技术氛围浓,"移动互联网,数据服务",2019/8/14 19:07
深圳,福田区,深圳市立创电子商务有限公司,立创商城,150-500人,A轮,数据分析师（用户方向）,15k-25k,3-5年,本科,周末双休，五险一金，下午茶，工作氛围好,"电商,硬件",2019/8/14 18:21
深圳,南山区,厦门吉比特网络技术股份有限公司,吉比特,500-2000人,上市公司,数据分析师（挖掘方向）,15k-25k,3-5年,本科,"上市公司,平台大,福利好,发展空间大",游戏,2019/8/13 15:07
深圳,宝安区,北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,数据分析师,15k-30k,1-3年,本科,六险一金，弹性工作，免费三餐，餐补,文娱丨内容,2019/8/13 8:15
深圳,福田区,深圳华策辉弘科技有限公司,华策,50-150人,未融资,数据分析师,10k-15k,3-5年,大专,"五险一金,年终奖,通讯补贴,绩效奖金",移动互联网,2019/8/14 18:03
深圳,南山区,海南新浪爱问普惠科技有限公司,海南新浪爱问普惠科技有限公司,500-2000人,未融资,数据分析师（策略方向）,18k-30k,3-5年,本科,扁平 老板好 职位空间大 福利多,金融,2019/8/14 17:20
深圳,南山区,深圳市木槿科技有限公司,木槿科技,150-500人,不需要融资,数据分析师（应届生）,7k-14k,不限,本科,AI金融科技、股东实力雄厚、大牛带队,数据服务,2019/8/14 17:20
深圳,福田区,深圳市捷顺科技实业股份有限公司,捷顺科技股份,2000人以上,上市公司,大数据分析师,15k-25k,3-5年,本科,产品靠谱，市场空间大，岗位成长空间大,"移动互联网,消费生活",2019/8/9 8:36
深圳,福田区,深圳市佰仟金融服务有限公司,佰仟金融,2000人以上,不需要融资,数据分析师,8k-15k,3-5年,本科,领导好、福利好,金融,2019/7/25 10:03
深圳,南山区,天道计然（北京）信息科技有限责任公司,美利金融,2000人以上,B轮,数据分析师,15k-25k,5-10年,本科,绩效奖金 周末双休 带薪年假多,金融,2019/7/19 11:27
深圳,南山区,风变科技（深圳）有限公司,风变科技（深圳）有限公司,150-500人,A轮,数据分析师,10k-15k,1-3年,硕士,驱动开发，团队年轻，牛人指导,"移动互联网,教育",2019/8/14 17:09
深圳,南山区,卫盈联信息技术（深圳）有限公司,WeLab卫盈联,500-2000人,B轮,数据分析师,10k-20k,1-3年,本科,扁平化 六险一金,金融,2019/8/12 18:36
深圳,南山区,深圳市百果互动科技有限公司,百果科技,150-500人,B轮,数据分析师,10k-20k,5-10年,本科,五险一金 五天七小时 调薪机制,"移动互联网,电商",2019/8/14 14:13
深圳,南山区,深圳市和讯华谷信息技术有限公司,极光,500-2000人,上市公司,高级数据分析师,20k-30k,3-5年,本科,"数据量大,攻城狮氛围,牛人多,弹性工作",企业服务,2019/8/14 10:04
深圳,福田区,深圳市壹办公科技股份有限公司,壹办公科技,150-500人,上市公司,大数据分析师,12k-22k,1-3年,不限,周末双休下午茶五险一金法定节假日舒适环境,"移动互联网,电商",2019/8/14 14:02
深圳,福田区,深圳市立创电子商务有限公司,立创商城,150-500人,A轮,数据分析师（用户）,6k-10k,不限,不限,"五险一金,周末双休,水果下午茶","电商,硬件",2019/8/14 18:21
深圳,南山区,北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,数据分析师,20k-40k,3-5年,本科,六险一金，弹性工作，免费三餐，租房补贴,文娱丨内容,2019/8/9 16:38
深圳,南山区,深圳盈富斯科技有限公司,盈富斯,150-500人,C轮,数据分析(BI方向）,10k-20k,1-3年,本科,年终奖，知名电商，下午茶，免费零食,电商,2019/8/12 22:42
深圳,福田区,深圳市万普拉斯科技有限公司,一加手机,500-2000人,未融资,数据分析师,15k-20k,3-5年,本科,"开放的环境,成长空间,福利丰富,扁平架构",硬件,2019/8/14 17:06
深圳,南山区,招联消费金融有限公司,招联金融,500-2000人,不需要融资,数据分析工程师,18k-28k,3-5年,本科,初创公司，朝阳行业，广阔的发展空间,金融,2019/8/14 8:43
深圳,南山区,深圳数位传媒科技有限公司,数位科技,150-500人,B轮,数据分析师,25k-50k,5-10年,本科,"14薪起,股票期权,大牛团队,技术氛围好",企业服务,2019/8/14 8:25
深圳,南山区,深圳白骑士大数据有限公司,深圳白骑士大数据有限公司,50-150人,A轮,数据分析师,8k-15k,1-3年,本科,"平台大,创新型,有挑战","企业服务,金融",2019/8/6 10:21
深圳,南山区,深圳寻找母星网络科技有限公司,寻找母星,50-150人,A轮,数据分析工程师 （深圳）,11k-18k,1-3年,本科,风口行业、明星团队、晋升空间大、待遇优厚,"移动互联网,消费生活",2019/8/14 9:54
深圳,南山区,海南新浪爱问普惠科技有限公司,海南新浪爱问普惠科技有限公司,500-2000人,未融资,数据分析师,15k-30k,3-5年,本科,年终奖 五险一金 体检 带薪年假,金融,2019/8/14 17:20
深圳,南山区,四川远鉴科技有限公司,远鉴科技,50-150人,D轮及以上,数据分析师,8k-10k,1-3年,不限,人工智能,"移动互联网,人工智能",2019/8/5 16:52
深圳,南山区,百融云创科技股份有限公司,百融云创,500-2000人,C轮,数据分析师,15k-30k,3-5年,本科,"六险一金,带薪年假,绩效奖金,年底双薪",金融,2019/8/14 10:04
深圳,南山区,深圳市迅雷网络技术有限公司,迅雷,500-2000人,上市公司,数据分析,15k-30k,3-5年,本科,大流量平台,工具,2019/8/9 14:41
深圳,福田区,深圳前海达飞金融服务有限公司,即有分期,500-2000人,D轮及以上,数据分析师（评分卡）,12k-20k,3-5年,本科,多多年假 新业务发展多,金融,2019/8/14 18:07
深圳,南山区,深圳市路通网络技术有限公司,路通网络,500-2000人,不需要融资,数据分析专员,8k-16k,不限,本科,"年内两加薪,年内两晋升,五险又双休","移动互联网,游戏",2019/8/14 16:42
深圳,龙华新区,深圳前海达飞金融服务有限公司,即有分期,500-2000人,D轮及以上,数据分析师（经营管理）,8k-15k,1-3年,本科,弹性上班 多多年假 新业务发展多,金融,2019/8/14 18:07
深圳,南山区,深圳TCL新技术有限公司,TCL电子,2000人以上,上市公司,数据分析师,15k-25k,1-3年,本科,平台大 团队好,"移动互联网,其他",2019/8/14 10:18
深圳,南山区,深圳市宁远科技股份有限公司,健康160（原就医160）,500-2000人,上市公司,数据分析师,12k-24k,1-3年,本科,扁平化管理 团队氛围好,移动互联网,2019/8/14 10:11
深圳,南山区,深圳妈妈资本管理有限公司,深圳妈妈资本,50-150人,A轮,数据分析师,15k-30k,1-3年,本科,有牛人,金融,2019/8/14 9:08
深圳,南山区,平安国际智慧城市科技股份有限公司,平安智慧城,2000人以上,不需要融资,4721EM-智慧法律-数据分析岗,15k-30k,3-5年,本科,"五险一金,带薪年假,节日福利,绩效奖金",移动互联网,2019/8/14 0:00
深圳,龙华新区,深圳易可达科技有限公司,纵腾网络,500-2000人,上市公司,数据分析师,10k-15k,1-3年,本科,地铁周边、互联网、五险、......,"电商,移动互联网",2019/8/9 15:44
深圳,南山区,上海途径信息技术有限公司,途径信息,50-150人,A轮,数据分析,10k-13k,1-3年,本科,工作环境好，技术先进,移动互联网,2019/8/12 9:30
深圳,福田区,深圳市金銮网络科技有限公司,金銮羊羊,50-150人,未融资,数据分析师,15k-20k,1-3年,本科,五险一金，周末双休，下午茶，员工旅游,移动互联网,2019/8/12 8:49
深圳,南山区,深圳市房一族网络科技有限公司,租房邦,150-500人,未融资,数据分析专员,6k-10k,1-3年,本科,五险一金，周末双休，带薪年假,消费生活,2019/8/14 18:07
深圳,南山区,北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,数据分析-创新工具,25k-50k,1-3年,本科,六险一金，弹性工作，免费三餐，租房补贴,文娱丨内容,2019/8/13 8:24
